,BidPrice-Stock,BidVolume-Stock,AskPrice-Stock,AskVolume-Stock,TimeToExpiry,BidPrice-P60,BidVolume-P60,AskPrice-P60,AskVolume-P60,BidPrice-P70,BidVolume-P70,AskPrice-P70,AskVolume-P70,BidPrice-P80,BidVolume-P80,AskPrice-P80,AskVolume-P80,BidPrice-C60,BidVolume-C60,AskPrice-C60,AskVolume-C60,BidPrice-C70,BidVolume-C70,AskPrice-C70,AskVolume-C70,BidPrice-C80,BidVolume-C80,AskPrice-C80,AskVolume-C80
04/01/2018 11:15,69.8,116,70,132,0.902130898,1.47,24,1.54,20,5.28,22,5.37,17,12.02,29,12.13,25,11.27,21,11.37,20,5.16,19,5.27,22,1.94,18,2.02,16
04/01/2018 11:20,69.8,100,70,127,0.902121385,1.48,21,1.54,17,5.26,18,5.36,16,11.96,27,12.07,21,11.33,23,11.43,20,5.13,18,5.24,21,1.92,18,2,18
04/01/2018 11:25,69.75,104,69.95,108,0.902111872,1.44,21,1.5,19,5.32,18,5.41,18,12.04,25,12.14,22,11.29,27,11.39,22,5.17,17,5.27,19,1.95,17,2.03,15
04/01/2018 11:30,69.75,107,70,115,0.902102359,1.44,19,1.5,20,5.37,16,5.46,19,12.02,23,12.13,22,11.27,28,11.37,22,5.2,17,5.31,18,1.99,14,2.07,15
04/01/2018 11:35,69.7,108,69.95,118,0.902092846,1.42,18,1.47,18,5.35,16,5.44,18,12,22,12.1,18,11.23,27,11.32,21,5.17,20,5.29,21,1.96,16,2.04,14
04/01/2018 11:40,69.7,116,69.9,122,0.902083333,1.44,19,1.49,20,5.41,18,5.5,18,12.05,20,12.14,17,11.21,25,11.3,21,5.15,22,5.26,22,1.96,15,2.04,12
04/01/2018 11:45,69.75,100,69.95,118,0.90207382,1.44,20,1.49,23,5.37,20,5.46,19,12.04,19,12.14,19,11.29,26,11.38,21,5.19,24,5.29,24,2,14,2.09,13
04/01/2018 11:50,69.75,107,69.95,121,0.902064307,1.42,18,1.48,23,5.42,18,5.51,19,12.11,18,12.22,18,11.28,22,11.37,21,5.13,23,5.23,27,2.01,15,2.09,14
04/01/2018 11:55,69.7,94,69.95,111,0.902054795,1.42,18,1.49,20,5.43,20,5.52,20,12.15,19,12.26,19,11.25,19,11.35,21,5.14,22,5.24,25,1.98,15,2.07,14
04/01/2018 12:00,69.7,97,69.9,113,0.902045282,1.42,20,1.49,22,5.45,19,5.55,18,12.16,20,12.27,20,11.25,19,11.35,22,5.16,20,5.26,26,2.01,17,2.11,14
04/01/2018 12:05,69.65,87,69.9,115,0.902035769,1.4,21,1.46,19,5.4,17,5.5,16,12.15,20,12.26,16,11.25,20,11.35,23,5.18,20,5.28,25,2,16,2.09,14
04/01/2018 12:10,69.65,88,69.85,100,0.902026256,1.41,20,1.47,19,5.34,17,5.44,18,12.14,19,12.24,13,11.26,20,11.35,21,5.2,20,5.29,26,1.97,18,2.06,14
04/01/2018 12:15,69.7,90,69.9,90,0.902016743,1.45,20,1.51,19,5.4,18,5.5,19,12.1,21,12.2,11,11.3,20,11.39,21,5.18,23,5.27,23,1.97,16,2.05,16
04/01/2018 12:20,69.65,101,69.85,84,0.90200723,1.49,18,1.55,21,5.41,21,5.51,20,12.15,22,12.25,12,11.24,19,11.33,20,5.16,24,5.25,25,1.98,16,2.06,16
04/01/2018 12:25,69.7,101,69.9,95,0.901997717,1.44,16,1.5,19,5.34,20,5.44,22,12.14,19,12.24,13,11.28,22,11.37,20,5.21,20,5.3,23,2.03,17,2.11,17
04/01/2018 12:30,69.65,96,69.9,98,0.901988204,1.47,18,1.53,18,5.36,18,5.47,22,12.15,21,12.25,13,11.2,21,11.29,21,5.17,18,5.26,23,2,19,2.07,19
04/01/2018 12:35,69.7,86,69.9,102,0.901978691,1.46,19,1.51,16,5.31,19,5.41,21,12.09,21,12.2,14,11.23,22,11.33,21,5.16,19,5.25,22,1.97,18,2.04,23
04/01/2018 12:40,69.75,90,70,108,0.901969178,1.45,19,1.5,19,5.35,19,5.44,21,12.06,18,12.16,14,11.31,22,11.41,21,5.15,17,5.26,21,1.93,20,2,23
04/01/2018 12:45,69.7,97,69.95,119,0.901959665,1.46,18,1.51,17,5.39,22,5.49,20,12.06,18,12.17,13,11.29,21,11.39,20,5.16,18,5.27,20,1.9,19,1.96,19
04/01/2018 12:50,69.65,101,69.95,144,0.901950152,1.45,16,1.51,17,5.4,23,5.49,22,12.01,17,12.11,15,11.3,21,11.4,21,5.13,16,5.23,21,1.92,22,1.99,21
04/01/2018 12:55,69.65,101,69.9,131,0.901940639,1.45,14,1.5,17,5.41,22,5.51,21,11.99,20,12.1,16,11.28,24,11.37,18,5.14,16,5.24,20,1.89,20,1.96,21
04/01/2018 13:00,69.65,100,69.9,139,0.901931126,1.46,14,1.52,17,5.37,20,5.47,20,12.02,17,12.14,15,11.25,24,11.34,18,5.12,15,5.22,20,1.9,21,1.97,21
04/01/2018 13:05,69.65,108,69.9,151,0.901921613,1.45,15,1.5,16,5.38,22,5.48,17,12.08,17,12.19,15,11.22,21,11.32,18,5.1,15,5.21,20,1.89,21,1.96,19
04/01/2018 13:10,69.7,112,69.95,151,0.9019121,1.42,14,1.47,16,5.37,23,5.46,20,12.01,16,12.12,16,11.29,22,11.38,19,5.18,16,5.28,18,1.9,19,1.97,18
04/01/2018 13:15,69.75,122,70,156,0.901902588,1.4,15,1.45,16,5.37,24,5.46,18,12.01,16,12.12,16,11.31,20,11.4,20,5.21,17,5.31,17,1.92,19,1.99,18
04/01/2018 13:20,69.8,110,70,150,0.901893075,1.42,17,1.47,16,5.37,27,5.46,22,11.98,16,12.09,16,11.3,19,11.38,17,5.23,17,5.33,17,1.94,19,2.01,18
04/01/2018 13:25,69.75,115,69.95,151,0.901883562,1.41,19,1.46,20,5.35,24,5.44,25,11.99,15,12.09,14,11.29,20,11.37,16,5.18,18,5.27,16,1.91,20,1.98,20
04/01/2018 13:30,69.75,112,70,160,0.901874049,1.43,19,1.47,19,5.36,22,5.44,25,11.98,14,12.09,13,11.3,21,11.39,18,5.22,20,5.3,17,1.89,20,1.96,20
04/01/2018 13:35,69.75,110,70,144,0.901864536,1.41,18,1.46,20,5.35,22,5.43,25,12.03,12,12.14,13,11.3,23,11.39,22,5.25,21,5.33,19,1.9,22,1.97,18
04/01/2018 13:40,69.75,123,70,152,0.901855023,1.43,17,1.48,17,5.32,22,5.39,25,12,12,12.11,12,11.33,21,11.41,24,5.24,24,5.32,22,1.91,22,1.97,19
04/01/2018 13:45,69.8,129,70,140,0.90184551,1.4,17,1.45,16,5.31,23,5.39,24,12.02,13,12.13,12,11.35,22,11.43,23,5.23,22,5.31,21,1.92,23,1.98,19
04/01/2018 13:50,69.75,118,69.95,138,0.901835997,1.42,17,1.47,15,5.32,25,5.41,24,12.03,11,12.14,12,11.3,23,11.38,22,5.19,22,5.27,21,1.93,21,1.99,17
04/01/2018 13:55,69.7,123,69.9,140,0.901826484,1.42,16,1.47,17,5.43,24,5.52,21,12.14,12,12.24,14,11.21,24,11.3,23,5.16,25,5.25,21,1.89,20,1.94,16
04/01/2018 14:00,69.8,123,70,125,0.901816971,1.43,17,1.48,16,5.36,22,5.45,20,12.02,13,12.13,14,11.34,24,11.42,21,5.23,24,5.33,21,1.95,19,2.01,15
04/01/2018 14:05,69.75,120,70,114,0.901807458,1.42,17,1.47,16,5.32,23,5.42,19,12.04,15,12.15,14,11.32,24,11.42,22,5.2,22,5.31,20,1.98,20,2.05,16
04/01/2018 14:10,69.75,132,70,119,0.901797945,1.41,15,1.47,16,5.32,25,5.42,20,12.04,12,12.17,13,11.32,26,11.42,24,5.23,20,5.34,20,2.02,19,2.08,16
04/01/2018 14:15,69.8,131,70.05,118,0.901788432,1.43,17,1.49,18,5.27,27,5.36,20,12.04,12,12.16,14,11.32,27,11.42,20,5.28,22,5.39,21,1.99,20,2.05,16
04/01/2018 14:20,69.8,122,70.05,107,0.901778919,1.44,18,1.49,18,5.3,28,5.4,21,12.05,14,12.17,13,11.31,27,11.41,20,5.24,20,5.35,20,1.99,20,2.05,16
04/01/2018 14:25,69.75,131,70,117,0.901769406,1.47,18,1.52,17,5.37,25,5.46,22,12.05,13,12.17,13,11.34,25,11.44,21,5.26,18,5.37,19,2.02,17,2.08,16
04/01/2018 14:30,69.75,143,69.95,120,0.901759893,1.43,17,1.49,19,5.36,24,5.45,22,12.1,13,12.21,15,11.32,25,11.43,21,5.26,18,5.37,18,2,18,2.06,16
04/01/2018 14:35,69.75,137,69.95,130,0.901750381,1.46,17,1.52,17,5.36,25,5.46,20,12.11,13,12.23,16,11.27,24,11.38,20,5.21,18,5.33,18,1.98,20,2.04,17
04/01/2018 14:40,69.8,148,69.95,138,0.901740868,1.45,15,1.51,18,5.34,24,5.44,20,12.07,15,12.19,19,11.3,26,11.4,18,5.21,19,5.32,17,2,20,2.06,19
04/01/2018 14:45,69.75,151,69.9,121,0.901731355,1.43,15,1.5,15,5.34,23,5.43,23,12.11,15,12.23,17,11.25,27,11.36,17,5.15,19,5.27,19,1.97,21,2.04,17
04/01/2018 14:50,69.75,148,69.95,130,0.901721842,1.45,15,1.52,16,5.37,23,5.46,23,12.05,15,12.17,19,11.3,28,11.4,19,5.14,21,5.24,18,1.94,22,2.01,20
04/01/2018 14:55,69.75,130,69.95,127,0.901712329,1.41,15,1.48,15,5.44,22,5.52,19,12.04,16,12.15,19,11.32,27,11.42,19,5.2,18,5.3,14,1.98,22,2.05,20
04/01/2018 15:00,69.7,131,69.9,141,0.901702816,1.43,16,1.49,15,5.44,23,5.52,21,12.08,17,12.18,19,11.28,23,11.37,19,5.14,20,5.24,16,1.98,23,2.05,21
04/01/2018 15:05,69.75,135,69.95,138,0.901693303,1.42,14,1.48,16,5.44,21,5.52,21,11.99,17,12.1,18,11.32,23,11.41,21,5.17,20,5.26,18,2,22,2.07,20
04/01/2018 15:10,69.8,140,70,150,0.90168379,1.4,15,1.46,17,5.44,21,5.52,19,11.94,16,12.06,19,11.36,21,11.45,20,5.21,22,5.31,21,1.99,21,2.07,19
04/01/2018 15:15,69.8,138,70,132,0.901674277,1.39,15,1.45,16,5.36,21,5.44,21,11.94,16,12.05,20,11.33,20,11.42,19,5.19,21,5.28,21,1.98,17,2.06,18
04/01/2018 15:20,69.9,136,70.1,112,0.901664764,1.4,17,1.46,16,5.25,22,5.33,18,11.86,19,11.97,22,11.47,22,11.56,21,5.3,19,5.38,20,2.03,15,2.11,17
04/01/2018 15:25,69.95,129,70.1,117,0.901655251,1.43,17,1.49,16,5.29,23,5.37,20,11.85,16,11.95,21,11.47,23,11.56,22,5.35,18,5.44,20,2.01,14,2.09,18
04/01/2018 15:30,69.9,118,70.05,112,0.901645738,1.43,18,1.48,16,5.31,20,5.39,21,11.9,17,11.99,22,11.4,22,11.49,21,5.28,20,5.36,19,2,15,2.07,17
04/01/2018 15:35,69.95,108,70.15,111,0.901636225,1.42,16,1.47,16,5.3,21,5.38,20,11.85,20,11.95,23,11.47,21,11.56,20,5.32,19,5.41,20,1.94,17,2.02,17
04/01/2018 15:40,69.95,120,70.15,124,0.901626712,1.41,20,1.46,16,5.25,19,5.34,20,11.85,19,11.95,23,11.48,20,11.57,22,5.31,21,5.39,19,1.99,17,2.07,17
04/01/2018 15:45,69.95,143,70.15,115,0.901617199,1.4,21,1.45,18,5.23,18,5.32,17,11.87,18,11.96,21,11.46,23,11.55,21,5.33,22,5.42,20,1.98,17,2.05,16
04/01/2018 15:50,69.9,143,70.15,115,0.901607686,1.41,20,1.46,18,5.22,19,5.32,17,11.85,18,11.95,20,11.43,26,11.53,21,5.36,24,5.45,22,1.99,17,2.06,16
04/01/2018 15:55,69.9,138,70.1,104,0.901598174,1.42,20,1.47,19,5.2,19,5.3,16,11.89,18,11.99,19,11.4,25,11.5,23,5.37,23,5.45,22,2.01,18,2.07,15
04/01/2018 16:00,69.95,118,70.15,110,0.901588661,1.42,19,1.47,21,5.18,18,5.27,15,11.89,18,11.99,21,11.41,23,11.52,23,5.32,21,5.41,21,1.98,16,2.04,17
04/01/2018 16:05,69.9,123,70.1,115,0.901579148,1.43,21,1.48,21,5.22,17,5.31,14,11.9,19,12,26,11.41,22,11.51,20,5.29,20,5.38,22,1.93,16,1.99,18
04/01/2018 16:10,69.9,116,70.1,119,0.901569635,1.41,22,1.46,23,5.22,18,5.32,14,11.95,18,12.06,23,11.41,23,11.52,23,5.24,23,5.34,23,1.92,18,1.99,18
04/01/2018 16:15,69.95,125,70.15,118,0.901560122,1.4,22,1.45,22,5.24,15,5.34,14,11.88,20,11.99,20,11.43,23,11.55,21,5.27,22,5.38,21,1.93,19,2,17
04/01/2018 16:20,69.9,119,70.1,118,0.901550609,1.4,21,1.46,22,5.27,16,5.37,14,11.91,19,12.03,21,11.42,24,11.53,22,5.25,25,5.35,21,1.91,23,1.98,19
04/01/2018 16:25,69.95,121,70.15,117,0.901541096,1.38,21,1.44,27,5.18,17,5.29,15,11.84,18,11.95,20,11.45,24,11.57,23,5.29,24,5.39,20,1.92,24,2,19
04/01/2018 16:30,69.9,109,70.1,121,0.901531583,1.4,24,1.45,25,5.19,15,5.29,16,11.88,19,12,22,11.4,25,11.52,23,5.25,25,5.35,19,1.93,21,2,20
04/01/2018 16:35,69.95,116,70.15,110,0.90152207,1.42,22,1.47,24,5.18,14,5.28,15,11.94,20,12.05,22,11.42,25,11.54,26,5.27,26,5.38,22,1.97,20,2.05,19
04/01/2018 16:40,69.85,117,70.05,109,0.901512557,1.45,23,1.5,24,5.21,14,5.32,14,11.97,23,12.08,25,11.37,23,11.48,22,5.23,27,5.33,20,1.95,20,2.03,18
04/01/2018 16:45,69.8,128,70,112,0.901503044,1.41,25,1.47,24,5.23,14,5.33,16,12.03,23,12.14,29,11.35,24,11.46,24,5.25,30,5.35,22,1.96,21,2.03,20
04/01/2018 16:50,69.8,127,70,109,0.901493531,1.39,26,1.45,24,5.2,14,5.3,16,12.03,23,12.14,28,11.32,21,11.42,21,5.2,23,5.3,19,1.91,17,1.99,18
04/01/2018 16:55,69.85,119,70.05,108,0.901484018,1.39,26,1.45,23,5.24,13,5.34,16,12,22,12.11,24,11.34,23,11.44,22,5.21,21,5.32,19,1.96,16,2.03,18
04/01/2018 17:00,69.85,102,70.05,98,0.901474505,1.39,27,1.44,25,5.23,13,5.34,18,11.96,20,12.07,25,11.3,21,11.41,21,5.21,25,5.32,20,1.97,15,2.04,18
04/01/2018 17:05,69.9,97,70.1,101,0.901464992,1.37,28,1.42,25,5.21,14,5.31,19,11.91,22,12.02,23,11.38,18,11.49,21,5.21,23,5.32,22,1.96,15,2.04,17
04/01/2018 17:10,69.9,112,70.1,100,0.901455479,1.38,27,1.43,22,5.2,15,5.31,19,11.92,23,12.02,24,11.36,20,11.46,22,5.2,22,5.3,22,1.95,14,2.02,16
04/01/2018 17:15,69.95,116,70.15,110,0.901445967,1.38,25,1.43,21,5.19,16,5.3,20,11.87,21,11.97,22,11.4,20,11.5,22,5.21,23,5.31,22,1.98,15,2.06,16
04/01/2018 17:20,69.95,99,70.15,107,0.901436454,1.39,22,1.44,19,5.22,17,5.33,20,11.9,19,12,21,11.37,19,11.47,24,5.19,26,5.3,22,1.98,15,2.06,15
04/01/2018 17:25,69.9,90,70.1,107,0.901426941,1.38,21,1.44,20,5.25,17,5.35,19,11.95,20,12.04,21,11.34,19,11.44,23,5.21,24,5.32,22,2.02,17,2.09,16
04/01/2018 17:30,70.05,100,70.25,106,0.901417428,1.33,19,1.38,21,5.15,15,5.25,19,11.9,23,12,19,11.45,19,11.56,22,5.28,25,5.39,23,2.05,18,2.13,16
04/01/2018 17:35,70,115,70.25,112,0.901407915,1.34,19,1.4,20,5.15,15,5.26,17,11.95,24,12.05,17,11.4,16,11.5,21,5.27,26,5.38,25,2.07,18,2.15,16
04/01/2018 17:40,70.05,122,70.25,132,0.901398402,1.37,19,1.42,21,5.19,17,5.3,16,11.94,21,12.04,16,11.37,17,11.47,20,5.31,27,5.42,25,2.04,17,2.12,17
04/01/2018 17:45,70.05,131,70.25,112,0.901388889,1.4,19,1.45,20,5.2,19,5.29,20,11.99,17,12.08,14,11.36,17,11.46,20,5.32,27,5.44,26,2.06,15,2.13,17
04/01/2018 17:50,70,114,70.2,114,0.901379376,1.43,20,1.48,16,5.21,18,5.31,20,12,18,12.09,14,11.38,17,11.47,18,5.29,24,5.4,25,2.05,15,2.12,19
04/01/2018 17:55,70,103,70.2,97,0.901369863,1.42,20,1.47,18,5.2,22,5.29,24,11.99,16,12.08,14,11.42,15,11.51,18,5.28,23,5.39,26,2.09,15,2.17,18
04/01/2018 18:00,70,84,70.2,110,0.90136035,1.39,20,1.44,18,5.15,21,5.23,26,11.93,16,12.03,15,11.42,16,11.53,18,5.29,23,5.41,26,2.11,16,2.19,17
04/01/2018 18:05,70.05,95,70.25,109,0.901350837,1.4,22,1.45,16,5.17,23,5.26,23,11.86,15,11.96,15,11.45,17,11.55,17,5.36,22,5.47,30,2.14,15,2.22,19
04/01/2018 18:10,70,95,70.2,102,0.901341324,1.38,22,1.43,16,5.2,21,5.29,25,11.91,18,12.01,16,11.41,16,11.51,16,5.36,20,5.47,28,2.12,17,2.2,20
04/01/2018 18:15,69.95,90,70.15,95,0.901331811,1.44,21,1.49,16,5.21,20,5.3,24,11.94,16,12.05,16,11.37,15,11.48,15,5.33,23,5.43,24,2.05,17,2.13,19
04/01/2018 18:20,69.95,95,70.2,100,0.901322298,1.44,19,1.49,16,5.18,20,5.26,24,11.93,16,12.04,16,11.41,16,11.51,16,5.35,23,5.46,24,2,19,2.09,19
04/01/2018 18:25,69.95,91,70.2,92,0.901312785,1.44,18,1.49,17,5.25,22,5.33,22,11.95,16,12.05,15,11.36,17,11.46,17,5.3,21,5.4,22,1.99,20,2.07,19
04/01/2018 18:30,69.9,82,70.15,87,0.901303272,1.48,17,1.54,17,5.31,22,5.4,26,12.01,17,12.11,14,11.34,16,11.44,15,5.31,20,5.41,23,1.95,20,2.03,18
04/01/2018 18:35,69.9,80,70.1,95,0.90129376,1.49,18,1.54,17,5.26,23,5.34,22,11.99,17,12.09,14,11.34,17,11.44,17,5.33,19,5.43,21,1.97,18,2.05,18
04/01/2018 18:40,69.9,77,70.1,102,0.901284247,1.5,15,1.55,17,5.32,22,5.39,23,12.02,19,12.12,14,11.33,18,11.41,17,5.29,17,5.39,20,1.98,19,2.06,18
04/01/2018 18:45,69.85,71,70.1,93,0.901274734,1.47,16,1.52,19,5.26,20,5.34,22,12,22,12.11,15,11.34,16,11.43,17,5.29,18,5.39,18,1.99,19,2.06,17
04/01/2018 18:50,69.8,69,70.05,97,0.901265221,1.44,15,1.49,18,5.22,21,5.3,21,12.03,19,12.14,13,11.3,16,11.39,18,5.24,18,5.33,17,2,15,2.07,16
04/01/2018 18:55,69.85,77,70.05,97,0.901255708,1.41,16,1.46,18,5.23,19,5.31,20,12.03,18,12.13,14,11.29,16,11.38,19,5.21,20,5.3,17,1.97,14,2.03,14
04/01/2018 19:00,69.85,81,70.1,96,0.901246195,1.37,18,1.42,18,5.21,21,5.29,23,12.01,18,12.11,15,11.35,15,11.44,20,5.22,20,5.3,17,1.96,14,2.03,14
04/01/2018 19:05,69.85,82,70.1,98,0.901236682,1.4,18,1.45,20,5.14,21,5.22,26,11.99,20,12.09,18,11.4,15,11.5,16,5.26,20,5.34,17,1.98,16,2.05,19
04/01/2018 19:10,69.9,83,70.1,98,0.901227169,1.39,19,1.44,20,5.11,19,5.2,21,11.96,19,12.07,21,11.44,16,11.54,15,5.34,17,5.43,16,1.96,17,2.04,22
04/01/2018 19:15,69.9,84,70.15,96,0.901217656,1.37,18,1.43,20,5.13,19,5.22,22,11.92,19,12.02,19,11.45,17,11.55,14,5.29,17,5.38,15,1.96,20,2.04,21
04/01/2018 19:20,69.95,81,70.2,111,0.901208143,1.4,20,1.45,21,5.18,20,5.27,24,11.86,18,11.96,19,11.47,19,11.57,15,5.35,16,5.44,16,1.96,22,2.03,21
04/01/2018 19:25,70,80,70.2,96,0.90119863,1.39,20,1.44,21,5.21,21,5.3,25,11.85,15,11.96,20,11.51,17,11.61,15,5.33,16,5.43,19,1.92,23,1.99,24
04/01/2018 19:30,69.95,86,70.15,106,0.901189117,1.38,21,1.44,18,5.23,24,5.32,24,11.88,15,11.99,18,11.44,19,11.54,16,5.23,15,5.33,20,1.94,21,2.01,21
04/01/2018 19:35,69.9,107,70.1,119,0.901179604,1.39,20,1.45,17,5.27,24,5.36,23,11.94,15,12.05,17,11.41,15,11.52,18,5.24,16,5.34,19,1.87,22,1.95,21
04/01/2018 19:40,69.8,104,70,120,0.901170091,1.4,19,1.46,17,5.34,25,5.43,22,12.07,15,12.18,21,11.33,16,11.43,20,5.18,19,5.29,18,1.85,22,1.93,19
04/01/2018 19:45,69.85,97,70.05,131,0.901160578,1.4,16,1.45,16,5.34,27,5.43,21,12.04,16,12.14,25,11.34,16,11.44,21,5.14,17,5.25,21,1.84,26,1.92,20
04/01/2018 19:50,69.9,97,70.1,126,0.901151065,1.45,16,1.5,15,5.35,31,5.45,23,11.96,16,12.07,25,11.39,16,11.5,20,5.2,17,5.31,21,1.88,23,1.95,21
04/01/2018 19:55,69.9,82,70.1,117,0.901141553,1.44,17,1.5,15,5.36,28,5.45,29,12.01,17,12.12,28,11.36,18,11.46,20,5.2,17,5.31,22,1.88,20,1.95,19
04/01/2018 20:00,69.85,83,70.1,124,0.90113204,1.43,17,1.48,15,5.34,28,5.43,25,12.02,18,12.13,27,11.36,18,11.46,20,5.23,19,5.34,24,1.91,20,1.98,19
04/01/2018 20:05,69.8,95,70,118,0.901122527,1.44,19,1.49,17,5.36,30,5.46,29,12.13,19,12.23,29,11.29,19,11.4,17,5.21,19,5.32,28,1.93,19,2,19
04/01/2018 20:10,69.85,95,70.05,120,0.901113014,1.43,17,1.48,16,5.3,29,5.4,32,12.13,22,12.23,27,11.3,20,11.41,18,5.21,17,5.32,24,1.98,19,2.05,17
04/01/2018 20:15,69.85,92,70.05,126,0.901103501,1.42,16,1.47,18,5.36,28,5.45,29,12.1,19,12.2,23,11.3,19,11.4,19,5.25,18,5.35,23,2.01,18,2.08,17
04/01/2018 20:20,69.9,94,70.1,108,0.901093988,1.37,19,1.43,20,5.29,26,5.38,27,12.07,19,12.18,26,11.4,18,11.5,19,5.28,15,5.38,22,2.02,19,2.09,17
04/01/2018 20:25,69.85,88,70.05,121,0.901084475,1.38,21,1.44,21,5.29,24,5.39,27,12.13,17,12.24,22,11.39,18,11.51,20,5.24,14,5.35,22,2.01,18,2.09,18
04/01/2018 20:30,69.85,93,70.1,119,0.901074962,1.42,19,1.48,22,5.28,24,5.37,27,12.12,20,12.23,20,11.37,20,11.48,20,5.21,14,5.31,19,1.96,17,2.04,18
04/01/2018 20:35,69.8,91,70,135,0.901065449,1.44,21,1.5,20,5.32,20,5.42,26,12.13,20,12.23,19,11.36,17,11.47,18,5.24,15,5.34,19,1.93,16,2.01,19
04/01/2018 20:40,69.8,93,70,154,0.901055936,1.41,20,1.47,17,5.34,22,5.43,21,12.12,19,12.22,17,11.32,15,11.43,18,5.22,16,5.32,19,1.93,16,2,17
04/01/2018 20:45,69.8,105,70,145,0.901046423,1.4,20,1.45,19,5.33,21,5.42,22,12.06,19,12.17,18,11.32,14,11.42,17,5.2,17,5.3,21,1.92,13,1.99,17
04/01/2018 20:50,69.9,105,70.1,135,0.90103691,1.37,18,1.42,18,5.28,24,5.38,22,11.99,19,12.09,18,11.4,14,11.52,18,5.27,19,5.37,23,1.99,15,2.06,17
04/01/2018 20:55,69.85,108,70.05,126,0.901027397,1.37,18,1.43,20,5.24,23,5.34,20,12.01,20,12.12,19,11.37,15,11.48,16,5.21,19,5.31,21,1.97,15,2.04,17
04/01/2018 21:00,69.85,106,70.05,118,0.901017884,1.38,17,1.43,22,5.25,23,5.35,21,12,19,12.1,21,11.38,15,11.49,14,5.23,20,5.32,20,1.94,16,2.01,18
04/01/2018 21:05,69.85,114,70.05,117,0.901008371,1.4,16,1.45,19,5.28,22,5.37,18,12.01,20,12.12,22,11.35,15,11.46,15,5.27,22,5.36,19,1.94,15,2.01,17
04/01/2018 21:10,69.8,113,70,119,0.900998858,1.38,15,1.44,18,5.3,20,5.4,20,12.06,19,12.16,22,11.29,16,11.41,15,5.26,21,5.36,19,1.9,18,1.97,18
04/01/2018 21:15,69.85,109,70.05,102,0.900989346,1.38,18,1.44,19,5.24,19,5.34,21,12.01,18,12.12,24,11.33,16,11.44,16,5.22,21,5.32,20,1.91,16,1.98,18
04/01/2018 21:20,69.85,122,70.05,115,0.900979833,1.35,16,1.4,19,5.17,20,5.26,19,12,18,12.11,22,11.36,17,11.47,16,5.25,21,5.34,20,1.91,16,1.99,20
04/01/2018 21:25,69.85,128,70.05,125,0.90097032,1.37,17,1.43,20,5.18,21,5.28,20,11.93,16,12.04,21,11.39,16,11.5,17,5.26,21,5.36,19,1.88,17,1.96,20
04/01/2018 21:30,69.9,132,70.1,118,0.900960807,1.39,15,1.45,20,5.16,23,5.27,22,11.88,16,11.99,23,11.43,17,11.54,16,5.27,17,5.36,19,1.92,18,1.99,21
04/01/2018 21:35,69.9,120,70.15,123,0.900951294,1.38,15,1.43,22,5.15,21,5.25,22,11.89,16,11.99,22,11.43,17,11.54,15,5.28,16,5.37,19,1.91,18,1.98,22
04/01/2018 21:40,69.9,117,70.15,142,0.900941781,1.41,17,1.46,20,5.16,22,5.25,23,11.92,17,12.02,22,11.43,18,11.53,15,5.28,14,5.37,17,1.99,18,2.06,24
04/01/2018 21:45,69.9,131,70.1,155,0.900932268,1.39,18,1.46,20,5.18,21,5.28,26,11.89,17,12.01,25,11.39,17,11.5,15,5.23,14,5.32,16,1.93,16,2,25
04/01/2018 21:50,69.9,110,70.1,158,0.900922755,1.42,18,1.48,22,5.17,22,5.26,24,11.9,15,12.01,23,11.46,16,11.57,17,5.25,14,5.34,17,1.92,19,1.99,28
04/01/2018 21:55,69.9,131,70.15,170,0.900913242,1.41,16,1.47,20,5.19,23,5.29,23,11.91,13,12.03,22,11.43,16,11.55,16,5.2,16,5.3,16,1.96,21,2.03,24
04/01/2018 22:00,69.85,123,70.1,163,0.900903729,1.42,17,1.48,20,5.25,21,5.35,21,11.96,16,12.08,22,11.41,16,11.52,16,5.18,16,5.28,17,1.94,19,2.02,19
04/01/2018 22:05,69.85,125,70.05,142,0.900894216,1.45,16,1.51,19,5.29,24,5.39,20,12.01,16,12.13,19,11.36,16,11.46,17,5.13,17,5.22,16,1.96,18,2.03,20
04/01/2018 22:10,69.9,121,70.15,145,0.900884703,1.46,16,1.52,19,5.28,23,5.37,20,11.99,18,12.1,19,11.39,19,11.5,18,5.16,18,5.25,18,2.01,18,2.08,20
04/01/2018 22:15,69.85,114,70.05,132,0.90087519,1.46,19,1.53,17,5.33,23,5.43,19,12,19,12.12,20,11.35,16,11.46,19,5.15,17,5.25,16,1.94,15,2.01,20
04/01/2018 22:20,69.9,106,70.1,114,0.900865677,1.42,18,1.5,18,5.32,21,5.42,18,11.97,19,12.09,18,11.38,16,11.5,19,5.19,17,5.29,18,1.99,15,2.07,21
04/01/2018 22:25,69.9,115,70.15,114,0.900856164,1.37,17,1.44,18,5.3,21,5.4,18,11.92,16,12.04,18,11.45,17,11.57,18,5.2,19,5.31,20,1.99,15,2.06,19
04/01/2018 22:30,69.85,121,70.1,124,0.900846651,1.39,18,1.46,17,5.32,23,5.43,19,12.01,19,12.13,17,11.38,17,11.5,18,5.16,17,5.26,21,1.93,15,2,18
04/01/2018 22:35,69.85,122,70.05,109,0.900837139,1.4,17,1.46,16,5.29,21,5.39,21,11.98,18,12.11,17,11.35,19,11.46,20,5.18,16,5.28,19,1.97,16,2.05,17
